DaftID,Url,Address,Property_Type,Price,Beds,Baths,Available_From,Furnished,Lease,Description,Date,Views
214905021,https://www.daft.ie/for-rent/house-hampton-grace-park-road-drumcondra-dublin-3/4589843,"Hampton, Grace Park Road, Drumcondra, Dublin 3",House,"€5,500 per month",5 Bed,4 Bath,"Jun 30th, 2023",Yes,Minimum 1 Year,"Greendoor Property Management are delighted to offer the opportunity to rent this wonderful three-story modern home. The property is on the doorstep of the city center, a short walk from Drumcondra Road with its host of amenities including boutiques, restaurants, and bars. There is easy access to public transport with bus services on Griffith Avenue, Drumcondra Dart station and the short 15-minute ride to the Airport. The property is ideally located close to some of Dublin\'s most sought-after schools including Dublin City University and St. Patrick\'s College and Dublin city center can be accessed by car in 15 minutes. This splendid home has been built to an extremely high standard. The five-bedroom house offers generous accommodation of circa 2700 sqft/ 260 sqm over three levels. The house is beautifully laid out with lots of space and natural light. It comprises a living room, an open-plan kitchen and dining area, a utility room, four double bedrooms with main en-suite, two bathrooms and downstairs toilet. There is also an EV charging port in front of the house with parking for two cars.
 
The front door in turn leads to a wonderful entrance hall. Off the entrance hall, there is a separate living room. The kitchen has a large granite island. It is equipped with top-of-the-range appliances including an oven, microwave, hob, fridge, freezer and dishwasher. On the ground floor there is a toilet and an utility room with concealed washing machine, tumbler dryer, the sink, as well as ample storage. 
The back of the kitchen/dining area has wall-to-wall, floor-to-ceiling sliding glass and doors leading to the patio and rear garden which provide a wonderful sense of space and light. 
On the middle floor of the house, there is a large sitting room with a TV and library, the main bathroom, a double bedroom, a large office that can also be used as additional double bedroom, and a storage room. On the top floor, there are 3 double bedrooms, two with walk in wardrobe. The bedrooms are bright and tastefully decorated. 

There is a secure side passageway with convenient rear access to the garden. The manicured garden with shed and patio area has been professionally designed and is beautifully finished. 

Viewing of this very special property is highly recommended.",19/06/2023,"10,082"
25290609,https://www.daft.ie/for-rent/house-gortaneden-lower-castlemaine-killarney-boolteens-co-kerry/5290609,"Gortaneden Lower, Castlemaine, Killarney, Boolteens, Co. Kerry",House,"€1,300 per month",3 Bed,2 Bath,"Sep 11th, 2023",Yes,Minimum 1 Year,School and child facilities less than a mile. Bars and restaurants within a mile. Beach 10 minutes away. Central to towns. House comes fully furnished. Recently renovated 3 bedroom house. No pets allowed.,16/06/2023,"5,435"
25297974,https://www.daft.ie/for-rent/house-ballymakeera-macroom-macroom-co-cork/5297974,"Ballymakeera, Macroom, Macroom, Co. Cork",House,"€1,800 per month",3 Bed,4 Bath,Immediately,Yes,Minimum 1 Year,"Luxurious newly renovated spacious apartment for rent, 3 double bedrooms, all rooms en suite.

Each room with smart tv and internet.

Brand new kitchen, all new appliances with large smart tv. 

Address: Old Store, Ballymakeera Village
Postcode: P12 H973
 
Rent includes electricity, oil heating, fibre internet, bin collection

To secure 12 months contract plus deposit",21/06/2023,"4,171"
25301982,https://www.daft.ie/for-rent/house-cherry-park-swords-co-dublin/5301982,"Cherry Park, Swords, Co. Dublin",House,"€2,120 per month",3 Bed,1 Bath,1,Immediately,No,"Unfurnished newly decorated 3 bedroom semi detatched home in a quiet development close to all the local amenities and services that Swords and the surrounding area has to offer.

Accommodation briefly comprises entrance hallway,
Sitting room has open fire with backboiler for heating radiators and hot water and wood flooring.

Kitchen cum dining room with hob, oven,
extractor fan, fridge/freezer,  washing machine, tiled floor and door to rear lawned sunny walled garden that has a block built garden shed and patio.

2 double bedrooms and, 1 single bedroom all with wood flooring. Master bedroom has a walk in wardrobe, 2nd and 3rd bedroom have built in wardrobes.
Bathroom with electric shower.
Hotpress.
Hallway - Wood flooring.

Oil Fired Central Heating also.

Superbly located with easy access of all local amenities including shops, churches, schools, restaurants, pub, bus services, Airside Retail Park, M1/M50 Motorways & Dublin International Airport, Pavilion Shopping Centre, shops, coffee shops, restaurants, bars, cinema and much more. 

Lease: Minimum 1 Year.
PLEASE NOTE - We will ONLY be taking applications via email and, so to arrange viewing please state your full name, mobile telephone number, how many people. with all details and I will contact when the house is ready for viewing. Supply landlord references.
Applications will be chosen based on the quantity and quality of references and information given. In order to increase your chances of being called back please put as much information as possible into your application.  
Ideal location close to bus route, playground, local shops, primary school, Dublin Airport and Swords Village.",20/06/2023,"4,392"
216570215,https://www.daft.ie/for-rent/house-cappakeel-emo-co-laois/5297161,"Cappakeel, Emo, Co. Laois",House,"€3,500 per month",4 Bed,2 Bath,"Jul 3rd, 2023",Yes,Minimum 1 Year,"Blue Sky Property are delighted to present to the market this luxurious detached four bedroom home located on the doorstep of Emo Court and gardens. This A rated property is finished to an extremely high standard throughout and comes with beautiful matured gardens on approx 1.5 acres. The property is located just 15 mins from Portlaoise and Kildare town with motorway access just a two minute drive, meaning you can be in the centre of Dublin in just 40 minutes. The property consists of 4 large bedrooms, the master coming complete with walk in wardrobe and ensuite. There is a large bathroom upstairs with shower and feature bath. Downstairs you have the luxury of open plan living with a large bright kitchen complete with all modern appliances and double doors opening out to a private patio area for summer barbeques to entertain friends. The living room and dining area are just located off the kitchen and come with a beautiful feature stove for those cold winter nights. There is the added benefit of a gym/playroom and office area/den. A large separate laundry room is another high point of this wonderful home. This is an unique rental opportunity, gardens and surrounds will be maintained on an ongoing basis and you will have countryside living and peace and quiet whilst also able to reach Dublin in under an hour. The wonderful Emo Court and gardens are accessed directly from this property with the only pedestrian entrance to the Woodlands meaning those long summer walks are literally at your door.

References required prior to arranging viewings.",22/06/2023,"2,662"
216709929,https://www.daft.ie/for-rent/house-cluanin-mountrath-co-laois/5311733,"Cluanin, Mountrath, Co. Laois",House,"€1,300 per month",3 Bed,2 Bath,2,Immediately,Yes,"Property properly present this 3 Bedroom Semi Detached property to the market. The property is located in the residential estate of Cluainin, Mountrath. 

The property consists of 3 Bedrooms (2 Doubles and 1 Single), a bright and spacious living room with an open fireplace, a modern kitchen and dining area which leads onto a fully enclosed rear garden. The property comes with oil fired central heating and is finished to a high standard. 

The property is within walking distance to Mountrath town centre and all local amenities. It is approximately 15 minutes away from the counties main town of Portlaoise and is centrally located with easy access to the M7 Motorway. 

Property Properly is the midlands largest property management and sales company providing prompt 7-day, 24 Hour services for both tenants and landlords..",21/06/2023,695
25303775,https://www.daft.ie/for-rent/house-ratheven-view-portlaoise-co-laois/5303775,"Ratheven View, Portlaoise, Co. Laois",House,"€1,850 per month",4 Bed,3 Bath,3,"Jul 2nd, 2023",Yes,"Beautiful newly decorated 4 bedroom semi-d house for rent in a quiet cul de sac in Portlaoise.

The house has 4 bedrooms, 1 double bed ensuite, 2 double bedrooms, 1 small single room. The house also has a bathroom upstairs and a large downstairs bathroom. There is a large kitchen/dining room and sitting room. There is a patio area in the large back garden which is also landscaped and well maintained. If you need any extra storage there is a garage in the garden and 2 attics which have pull down ladders for easy access.

All bills are separate.

The house would not suit 'party people' as the house is in a quiet family friendly street.

Please email your interest with as much information about everyone who would be living in the house. I will only be considering applications with information included for viewings.

Note: the furniture and decor in the house is not part of the rental. The furniture however will be provided.

References and deposit required for all tenants in the property.

Strict no pet policy.

Must be available for viewings Saturday 17th June.",14/06/2023,"2,861"
216473947,https://www.daft.ie/for-rent/house-spollanstown-wood-tullamore-co-offaly/5286398,"Spollanstown Wood, Tullamore, Co. Offaly",House,"€1,950 per month",3 Bed,3 Bath,3,Immediately,Yes,"** NO PHONE CALLS..... EMAILS ONLY.....**

- Lovely 3 Bed Semi Detached House.
- Available from the 1st of June.
- Bright and spacious with a garden to the exterior.
- Current and Valid rental References essential.
- No Pets. 

** Please forward references and relevant information via email**

*** NO PHONE CALLS, ALL ENQUIRIES BY EMAIL ONLY ***",22/06/2023,"3,041"
25297347,https://www.daft.ie/for-rent/house-highgate-birr-co-offaly/5297347,"Highgate, Birr, Co. Offaly",House,"€1,750 per month",4 Bed,3 Bath,1,3,"Jun 12th, 2023","3/4 bed house to rent 
walking distance of Tesco and town,
Oil.. Central Heating.
Car Parking.",08/06/2023,"1,169"
25290544,https://www.daft.ie/for-rent/house-aughamore-clara-co-offaly/5290544,"Aughamore, Clara, Co. Offaly",House,"€1,600 per month",4 Bed,2 Bath,2,Immediately,Yes,"Comfortable  4 bed , two bath ,two sittingroom on three quarter acre.Rural setting within walking distance of the  town.
10 min from Tullamore .",17/06/2023,"2,131"
216616882,https://www.daft.ie/for-rent/house-town-centre-birr-co-offaly/5302437,"Town Centre, Birr, Co. Offaly",House,"€1,100 per month",2 Bed,1 Bath,1,"Jul 1st, 2023",Yes,"**References Essential Prior to Viewing** 
** Strictly Email Enquiries Only** 
Available 1st July
2 Bedroom Townhouse 
Oil Fired Central Heating
Parking 
**No Pets**",13/06/2023,740
216732194,https://www.daft.ie/for-rent/house-14-mill-race-manorhamilton-co-leitrim/5313573,"14 Mill Race, Manorhamilton, Co. Leitrim",House,€850 per month,3 Bed,1 Bath,1,Immediately,Yes,"House to Rent 
Eircode F91 D2Y6
 Available to rent a three bedroom mid terraced property, offered in good condition. A short stroll to town and close to all  amenities .
 Accommodation includes  Kitchen/Dining area,Living room & a further 3 Bedrooms on the first floor, one ensuite and family bathroom. Gas fired central heating.
 Most attractive setting close to the river .
Please forward as much detail as possible by email  relating to current situation and rental history with references in order to be considered if interested in this property. .",22/06/2023,226
24685333,https://www.daft.ie/for-rent/house-melvin-fields-kinlough-kinlough-co-leitrim/4685333,"Melvin Fields Kinlough, Kinlough, Co. Leitrim",House,"€1,300 per month",3 Bed,3 Bath,Immediately,Yes,Minimum 1 Year,"Large 3 bedroom semi detached property in quite area. All mod cons. Garden to front and rear. 3 Double bedrooms. 5 Minutes drive from Bundoran. Close to all amenities. 
High speed internet, great insulation. Oil fired central heating with fireplace. 
No smoking and no pets allowed.
12 month lease available. Available from 5th June to 5th June '24
E1300 per month with one months deposit and one month rent in advance.
.",18/06/2023,"6,110"
216492610,https://www.daft.ie/for-rent/house-19-ceis-lawns-keshcarrigan-co-leitrim/5288015,"19 Ceis Lawns, Keshcarrigan, Co. Leitrim",House,"€1,200 per month",3 Bed,2 Bath,Immediately,Optional,Minimum 1 Year,"Situated in this popular village and within easy access of Carrick on Shannon, Drumshambo and Mohill a four bedroom detached house.  The house has been refurbished throughout offering contemporary finish and excellent living/dining accommodation.  All bedrooms have good size fitted wardrobes,  Open fire to sitting room and oil fired central heating.  Off-street car parking, garden to rear and side.  Accommodation comprises of Large bright sitting room,  fully fitted kitchen with dining area, master bedroom with en-suite shower room,  3 further double  bedrooms, family bathroom.",14/06/2023,"2,137"
216640512,https://www.daft.ie/for-rent/house-farnagh-kiltoghert-carrick-on-shannon-co-leitrim/5304667,"Farnagh, Kiltoghert, Carrick-on-Shannon, Co. Leitrim",House,"€1,000 per month",3 Bed,1 Bath,1,1,Immediately,"Gallagher Auctioneers bring to the rental market this lovely three bedroom bungalow located within a 5 minute drive from the town of Carrick on Shannon. Presented in excellent decorative order throughout. Accommodation comprising of entrance hall, living room with stove (with back boiler), kitchen, three bedrooms & bathroom. Excellent views of Lough Bran, large garden and ample parking for several cars. Short drive to both Carrick on Shannon & Leitrim Village. For further information contact Gallagher Auctioneers.",21/06/2023,838
24699081,https://www.daft.ie/for-rent/apartment-park-ballacolla-portlaoise-clough-co-laois/4699081,"Park, Ballacolla, Portlaoise, Clough, Co. Laois",Apartment,"€1,150 per month",1 Bed,1 Bath,Immediately,Optional,Minimum 1 Year,"*********** EMAIL ENQUIRIES ONLY ************

We are delighted to bring to the market this superb One-bed apartment located in Ballacolla, Co.Laois, 15 minutes from Portlaoise and 10 minutes from Mountrath and 30 minutes from Kilkenny city.


The apartment can be fully furnished or unfurnished and comprises of new kitchen, open plan living and dining area, 1 double bedrooms.
This is a newly Totally Renovated Apartment. 

The apartment is located beside Hayes Pub in Ballacolla. 

** RECENT/CURRENT LANDLORD REFERENCES WILL BE REQUIRED **

******* NO PETS ALLOWED ******

***** EMAIL ENQUIRIES ONLY ****",22/06/2023,"14,170"
216200217,https://www.daft.ie/for-rent/apartment-apartment-12-ballyfinny-house-borrisokane-co-tipperary/4732706,"Apartment 12, Ballyfinny House, Borrisokane, Co. Tipperary",Apartment,"€1,050 per month",2 Bed,1 Bath,Immediately,Yes,Minimum 6 Months,Fully furnished 2 bed apartment to let.,22/06/2023,"4,091"
216200220,https://www.daft.ie/for-rent/apartment-ballyfinny-house-borrisokane-co-tipperary/4732715,"Ballyfinny House, Borrisokane, Co. Tipperary",Apartment,€850 per month,1 Bed,1 Bath,Immediately,Yes,Minimum 6 Months,Fully furnished 1 bed apartments to let.,22/06/2023,"4,817"
25284361,https://www.daft.ie/for-rent/apartment-waterloo-road-dublin-4-dublin-4/5284361,"Waterloo Road, Dublin 4, Dublin 4",Apartment,"€2,900 per month",1 Bed,1 Bath,Immediately,Yes,Minimum 3 Months,"Apartment video: https://youtu.be/v4UDPV2gl2g

This is a serviced apartment and includes: TV and Broadband; weekly cleaning and linens

A bright and spacious fully furnished, equipped, and serviced apartment combines period appeal with secure and comfortable living quarters. In a quiet Georgian-style house, divided into five apartments, it is located at the Baggot Street end of Waterloo Road, just a ten-minute walk to St Stephens Green and a fifteen-minute walk to the Grand Canal Dock area. 

Accommodation 

The living/dining room/kitchen, overlooking Waterloo Road, is c 15 metres square and, from midday, benefits from direct sunlight. It is furnished to provide comfortable seating, a small dining area and a fully fitted kitchen with integrated appliances: a Zanussi oven and hob, microwave, and fridge/freezer. (The Hotpoint washing/drying machine is shared with one other unit and is located in the back entrance hallway of the house.) 

A mahogany door leads to the bedroom. This c 15-metre square room is equipped with a King-size double bed and fitted wardrobes, including a hot press. The bedroom overlooks the garden to the rear of the house. 

The fully-tiled en-suite bathroom is equipped with a WC, hand basin and large walk-in shower.

The monthly cost includes Cable TV and WiFi, household waste, weekly cleaning and bed linen change, and weekly replacement of towels. Electricity and heating are extra. 

A three-month minimum letting will apply. On enquiry please be kind enough to provide some information about your requirements. We would be glad to answer your questions and provide further photographs. Thank you for your interest.",21/06/2023,"1,714"
216694195,https://www.daft.ie/for-rent/apartment-apartment-3-number-21-liberty-square-thurles-co-tipperary/5310033,"Apartment 3, Number 21 Liberty Square, Thurles, Co. Tipperary",Apartment,€950 per month,2 Bed,1 Bath,"Jun 23rd, 2023",Yes,Minimum 1 Year,"*******ENQUIRIES BY PHONE ONLY PLEASE TO 0504 26846*******

Top Class, 2 Bedroom Apartment.
Situated in a very secure property adjacent to all amenities in the centre of Thurles.
This first floor apartment has been refurbished in recent years and is immaculately presented.
It includes: hallway, living room, kitchen, 2 bedrooms and a shower room.

To arrange a viewing or for further details contact 0504 26846.",19/06/2023,"1,443"
25293023,https://www.daft.ie/for-rent/apartment-the-birches-kilnacourt-portarlington-co-laois/5293023,"The Birches, Kilnacourt, Portarlington, Co. Laois",Apartment,"€1,200 per month",1 Bed,1 Bath,"Jul 1st, 2023",Yes,No Minimum,"Overview:

- 1 bed / 1 bath apt available in Portarlington, Co.Laois

- Secure 3rd floor apartment in a quiet residential area.

- Location is easily accessible to the town centre & train station

- One hour drive to Dublin

- Bins and Internet Included

- Move in date - 1st July (Maybe sooner)

- No pets / smokers / party types


Apt Details:

- Fully Furnished

- Washing Machine

- Dryer 

- Modern Conveniences (Flat screen TV, Sandwich Toaster, Kettle, Oven)

- Central Heating (With new modern Boiler installed)

- Local amenities (Lidl, Aldi etc)

- Parking available


Further Info:

- One months deposit required upfront with the first month payment. 

- Electricity and gas bills are not included. Youââââ‚¬Å¡¬âââ‚¬Å¾¢ll need to be pay these when due in addition to the rent. 


*Email enquires only, please provide a background about yourself",20/06/2023,"3,039"
24693967,https://www.daft.ie/for-rent/apartment-main-street-stradbally-stradbally-co-laois/4693967,"Main Street , Stradbally , Stradbally, Co. Laois",Apartment,"€1,234 per week",1 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"Apartment Stradbally Town Centre,
No Dependents, Smokers or Pets. 
Email with further details, Thanks .",21/06/2023,"1,655"
216722650,https://www.daft.ie/for-rent/house-linnett-barnageeragh-cove-skerries-co-dublin/5312936,"Linnett, Barnageeragh Cove, Skerries, Co. Dublin",House,"€2,500 per month",3 Bed,3 Bath,3,"Jun 24th, 2023",Yes,"*** 8 WEEK SHORT TERM LET***New to the rental market this A rated residence situated in the popular development of Barnageeragh Cove. Beautifully decorated with bright spacious accommodation throughout. The accommodation comprises entrance hall, guest WC, living room located to the front and has double doors leading to the Kitchen \ Dining area with utility room off. Upstairs there are three good generous size bedrooms, the main bedroom being an en-suite, and a bathroom. The front of the property has its own private driveway parking. Barrnageeragh Cove is without doubt a fantastic coastal locating coupled with a short walk of the Skerries Main Street and train station. Skerries is a bustling seaside town which is well serviced by Dublin rail & bus, with a plethora of good shops, restaurants and schools. Sports facilities abound in the immediate area with Golf, Sailing, Rugby, GAA and Tennis clubs all close to hand. Located approx. 12 miles from Dublin airport and M1 motorway providing an easy commute to the City Centre.",21/06/2023,537
25283273,https://www.daft.ie/for-rent/house-18-balbriggan-street-skerries-co-dublin/5283273,"18 Balbriggan Street, Skerries, Co. Dublin",House,"€2,500 per month",4 Bed,2 Bath,2,Immediately,Yes,"Available Now: A Spacious 4 Bedroom Semi detached house ideally situated in Skerries town centre. Just a 1 minute walk from the North Beach and Skerries Community College. Only 5 minutes walk from primary schools and supermarkets. 

Recently refurbished with a new zoned gas heating system, new windows to front of the property, new family  bathroom, replastered, painted, new carpets, wooden floors and bedroom furniture. House contains all modcons and has Ample street parking available.

Accomodation briefly comprises of Ent. Hallway, Large sitting room, Large Kitchen, Utility Room, 4 Bedrooms (1 ensuite double room, 2 double rooms, one single room) and a family bathroom. 

Detailed Emailed Contact Only",15/06/2023,"3,369"
25294449,https://www.daft.ie/for-rent/house-caheragh-drimoleague-skibbereen-co-cork/5294449,"Caheragh, Drimoleague, Skibbereen, Co. Cork",House,€900 per month,2 Bed,1 Bath,"Nov 2nd, 2023",Yes,Minimum 6 Months,"West Cork, rural retreat available for  6 months, November to May
Oil fired central heating,  and log burner fir extra comfort in TV lounge, shower room upstairs plus extra downstairs toilet, available for winter as owner going on long journey",21/06/2023,"4,542"
216706925,https://www.daft.ie/for-rent/house-waterford-road-kilkenny-co-kilkenny/5311147,"Waterford Road, Kilkenny, Co. Kilkenny",House,"€2,300 per month",4 Bed,2 Bath,"Jul 1st, 2023",No,Minimum 1 Year,"Viewing is highly recommended for this high class  detached 4 bed executive residence which is located within a few minutes walk to Kilkenny city centre, Kilkenny Castle, primary and secondary schools and shops and is nicely located within the Kilkenny ring road.

This exceptionally fine home has been recently renovated and extended to the highest of standards with superior quality finishes and insulation throughout. 

Accommodation extends to approximately 2300 sq ft and comprises of: bright entrance hall, large sitting room with solid fuel stove, exceptionally large light filled open plan kitchen /dining / lounge with numerous storage presses, double doors to the patio and garden on one side and large paved patio on the other. Utility room with extensive storage. The bedroom accommodation offers, 4 spacious bedrooms with the master bedroom boasting a walk in wardrobe and large en-suite. Spacious family bathroom with WC, WHB & Bath.
The property is approached from the road via an electric gated entrance which allows access to a front driveway, garden and raised flower beds. The back garden enjoys the sun and has two paved patios to the rear and spacious lawned garden with mature trees and shrubs.  
Air to water heating system.

The property was extensively renovated, upgraded and extended throughout. *** Updated BER (potential A rating) and front elevation pictures to follow ***.",20/06/2023,"1,048"
25310320,https://www.daft.ie/for-rent/apartment-apartment-7-the-plaza-central-park-carrick-on-s-carrick-on-shannon-co-leitrim/5310320,"Apartment 7, The Plaza, Central Park, Carrick-on-s, Carrick-on-Shannon, Co. Leitrim",Apartment,"€1,150 per month",2 Bed,2 Bath,"Jul 8th, 2023",Yes,Minimum 1 Year,"Available to the rental market this superbly located, first floor, 2 bedroom apartment in Central Park. Central Park is located in the heart of Carrick on Shannon and is within easy walking distance of all local amenities and just a stroll to the river banks. The development features secure parking & block entrances, with lift access to apartments.

This contemporary style fully furnished apartment consists of the following:
- Entrance Hallway with a cloaks room and airing cupboard with shelving for addition storage
- Lounge/Dining room is superbly designed, spacious with good proportions and large windows.
- Updated kitchen comes complete with a dishwasher, fridge freezer, microwave, washer/dryer, kettle, and ceiling lighting.
- Both bedrooms come with double beds and three door wardrobe with a full length mirror.

Features:
- Wonderfully bright and spacious apartment
- Fully Furnished and fitted out
- Hardwood flooring in lounge/hallway. Tiled floors in bathroom/kitchen.
- Electric coal effect fireplace and eco radiators
- Private parking secured by barriers
- Walking distance to public transportation, restaurants, cafes and shops


*No pets allowed. 
*Please forward references with your enquiry",21/06/2023,720
25306800,https://www.daft.ie/for-rent/apartment-killrainey-house-church-road-moycullen-co-galway-moycullen-co-galway/5306800,"Killrainey House, Church Road, Moycullen, Co Galway, Moycullen, Co. Galway",Apartment,"€1,200 per month",1 Bed,2 Bath,Immediately,Yes,No Minimum,"1BEDROOM - 2 BATHROOM ââââââââ€š¬Å¡¬Å¡¬Å¡¬1200 MONTHLY
AVAILABLE NOW  - Large One bedroom ground floor apartment to let. This property is situated on Church Rd in Moycullen Village and very convenient to local shops, Supermarket and cafes to name a few. Accommodation comprises own entrance, large living room, separate kitchen/dining, one large double room ensuite, one bathroom.

Car parking for up to two cars.

REFUSE INCLUDED...

NO PETS PLEASE....

EMAIL ENQUIRES ONLY....",22/06/2023,718
25309037,https://www.daft.ie/for-rent/house-johnswell-road-kilkenny-city-kilkenny-co-kilkenny/5309037,"Johnswell Road, Kilkenny City, Kilkenny, Co. Kilkenny",House,"€1,650 per month",3 Bed,2 Bath,2,"Jun 26th, 2023",Yes,"3 Bed ..Detached House for Rent in Pococke, Johnswell Road, Kilkenny.

Itââââ‚¬Å¡¬âââ‚¬Å¾¢s a friendly neighbourhood, with many young children. 

Late night parties would not be acceptable

Taking up too many parking spaces would not be ideal to the permanent residents of the estate and we want to respect that.

It is priced at ââââ€š¬Å¡¬1650 plus a ââââ€š¬Å¡¬1500 deposit and itââââ‚¬Å¡¬âââ‚¬Å¾¢s for  a one year contract. 

All Questions answered via email.",19/06/2023,"1,066"
216055402,https://www.daft.ie/for-rent/house-doon-east-rosscahill-co-galway/4714516,"Doon East, Rosscahill, Co. Galway",House,"€1,700 per month",4 Bed,2 Bath,Immediately,Yes,Minimum 1 Year,"This is a very well presented furnished four-bedroom property with lovely countryside views to the rear. The property is just a short commute to Galway City just 20 minutes away. 

The accommodation consists of an entrance porch, living room, large kitchen/dining room and 4 bedrooms with one en-suite. 

The property has oil fired central heating.   

Broadband speeds of up to 1 GB are available at the property

STRICTLY NO PETS ALLOWED",13/06/2023,"7,230"
24729569,https://www.daft.ie/for-rent/house-ullard-graiguenamanagh-co-kilkenny/4729569,"Ullard, Graiguenamanagh, Co. Kilkenny",House,"€1,500 per month",2 Bed,1 Bath,1,Immediately,Yes,"Two Bedroom 750 sq.ft House in picturesque private estate located amidst the rolling countryside between Borris and Grauguenamanagh Co Kilkenny. Fully furnished, communal gardens of 4 acres.",21/06/2023,"5,134"
216699833,https://www.daft.ie/for-rent/house-laravoolta-enniskeane-enniskeane-co-cork/5310538,"Laravoolta Enniskeane, Enniskeane, Co. Cork",House,"€1,300 per month",2 Bed,1 Bath,"Jun 24th, 2023",Yes,Minimum 1 Year,"To Let
Newly renovated farmhouse , This house is unusual has a lot of extra features such as a large patio area with a barbecue and also there is a  free Gym available on site. Electricity is generated on site so the bills are subsidised. This is a big plus especially the way electricity priced are going.  

Accommodation consists of a beautiful naturally lit fully fitted kitchen /diner , 2 bedrooms ,living room and one bathroom . 
Lease is available long term if required to the tenant. 

Please note Dogs are not allowed .

Available to view by appointment now.",20/06/2023,"2,499"
216694188,https://www.daft.ie/for-rent/apartment-canrawer-west-oughterard-co-galway/5310017,"Canrawer West, Oughterard, Co. Galway",Apartment,"€1,200 per month",2 Bed,1 Bath,1,"Jun 23rd, 2023",Yes,"This beautifully two bedroom apartment is available to let within walking distance of Oughterard Village.

This accommodation consists of an open plan kitchen / dining and living area with a solid fuel stove in the living room.  The apartment has electric heating, own entrance, parking and separate outside garden area.

Fibre Broadband available in this areas.
Close to all the amenities in the village

NO PETS.",19/06/2023,"1,253"
213336324,https://www.daft.ie/for-rent/house-l8675-garrane-co-cork/4049096,"L8675, Garrane, Co. Cork",House,"€1,800 per month",3 Bed,1 Bath,1,Immediately,Yes,3 Bedroom refurbished cottage for rent in West Cork,20/06/2023,"1,164"
24727466,https://www.daft.ie/for-rent/house-5-brookside-gardens-rush-rush-co-dublin/4727466,"5 Brookside Gardens, Rush, Rush, Co. Dublin",House,"€3,200 per month",4 Bed,1 Bath,1,Immediately,Yes,"Fully furnished 4 bedroom house with parking, located in a beautiful seaside town. The house is in a small, safe cul de sac. It is in close walking distance to all amenities, shops, schools, bus and beachs.",19/06/2023,"2,437"
25307684,https://www.daft.ie/for-rent/apartment-16-gleann-mhuiris-claregalway-galway-claregalway-co-galway/5307684,"16 Gleann Mhuiris, Claregalway, Galway, Claregalway, Co. Galway",Apartment,"€1,800 per month",2 Bed,2 Bath,Immediately,Yes,Minimum 1 Year,"* E-mail Enquiries Only 
* 12 Month Lease Minimum

This  property located in Gleann Muiris in the Claregalway area is a generously proportioned 2-bedroom and 2-bathroom  property that oozes luxury and is situated in this modern apartment building . 

Coming to the rental market in immaculate condition , this property is sure to generate a lot of interest. 

Features : 

OFCH 
Private Estate 
Refuse included in rent 
Recently painted and furnished 
Soacious Bedrooms with 1 Ensuite 

 Outside there is ample parking and communal gardens. The development is conveniently located close to several shops, restaurants, pubs, and other local businesses that cater to the needs of residents and visitors. 

The village also has schools, churches, and sporting facilities. 

Tribal Property 
PSRA Licence Number 004461",19/06/2023,780
216336516,https://www.daft.ie/for-rent/house-woodfield-woodford-co-galway/5188674,"Woodfield, Woodford, Co. Galway",House,"€1,800 per month",4 Bed,2 Bath,2,Immediately,Yes,"tired of the city...an exceptional 4 bedroom house to rent. Located half way between Dunmore and Glennamaddy....there is spacious and well equipped kitchens, bathroom, brigh living room and 4 modern bedrooms one ensuite with ample wardrobe space. 
the house is oil fired central heating and solid fuel fires. to the rear there is a work shed also avaiable for storage, construction or fabrication work. 

applications with profile of applicant(s) to hte email address below with a brief introduction as to what applicants may say as to the suitability of this property for you!!!

email enquiries only

VIEWINGS ON SATURDAY THE 27TH OF MAY AT 4PM",16/06/2023,"2,730"
25301833,https://www.daft.ie/for-rent/apartment-main-road-claregalway-co-galway/5301833,"Main road, Claregalway, Co. Galway",Apartment,€950 per month,1 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"Newly refurbished one bedroom apartment.
Well located in the centre of Claregalway.
One minute to shops etc.
Bins included in rent.

Please email your brief details and we will arrange a viewing",13/06/2023,"3,508"
24710593,https://www.daft.ie/for-rent/house-loughgeorge-claregalway-co-galway/4710593,"loughgeorge, Claregalway, Co. Galway",House,"€1,600 per month",2 Bed,2 Bath,"Jul 1st, 2023",Yes,No Minimum,"2 Bedroom House (Both Ensuite)

Kitchen/Dining Room.
Sitting Room.
Ample Parking.
Waste Charges Included.
Quiet, Tranquil Area.
Strictly NO PETS allowed.

Please Forward Details by Email.",16/06/2023,"4,147"
25306417,https://www.daft.ie/for-rent/apartment-coolsrahra-oranmore-galway-clarinbridge-co-galway/5306417,"Coolsrahra, Oranmore, Galway, Clarinbridge, Co. Galway",Apartment,"€1,100 per month",1 Bed,1 Bath,"Jul 1st, 2023",Yes,Minimum 1 Year,"Beautiful one bed apartment in a peaceful, country setting. Located approx 6 min drive to Oranmore, 5min to Clarinbridge and 11 min to Athenry and motorway.  
This apartment has been decorated to an exceptionally high standard. Electric heating and Insulated to an exceptionally high standard, triple glazed windows etc.  Double french doors lead out to a lovely patio area. Ample Car parking available. The Apartment is bright and spacious and fitted with all mod cons, comprises one double bedroom, bathroom, utility, open plan kitchen dining room cum living area. Shaker kitchen with granite worktop and all appliances  Careful tenants only and must be non-smokers. 
Not on a bus route so car is essential.
Viewing highly recommended .",16/06/2023,"2,528"
